category,問題類別,變形問題,SQL1,SQL2,SQL3
C,在[時間][類別]刷卡紀錄,提供我在[時間]內，[類別]的支出金額嗎?,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,想查看[時間]期間，自己在[類別]的開銷總額。,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,請問[時間]裡，我在[類別]方面的總支出明細?,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,我需要了解[時間]期間，在[類別]上的開銷總額。,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄, [時間]裡，我花在[類別]的錢有多少?,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,統計[時間]內，[類別]的總消費金額。,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,我需要查看[時間]的[類別]消費記錄。,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,在[時間]於[類別]的刷卡金額,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,我在[時間]時，針對[類別]的消費總共支出了多少錢財?,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,[時間]期間，我在[類別]方面的總開支金額是多少?,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,回想當時的情景，我在[時間]用於[類別]的支出，一共掏腰包了多少錢?,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,有關我在[時間]在[類別]上的消費情況，總計付出了多大筆資金?,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,我於[時間]時，針對[類別]的需求投入了多少金錢?,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,那次在[時間]期間，我為了[類別]的項目，總計支付了多少費用?,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,[時間]當下，我在[類別]方面的總消費數額是多少?,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,在[時間]的那個時候，我為滿足[類別]的需求一共花掉了多少?,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,在[時間][類別]刷卡紀錄,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
D,在[時間]的刷卡趨勢,可以告訴我[時間]的消費趨勢嗎？,"Select
    count(*)
From
    dual
Where
    CustomerID = &CustomerID
    And TXN_DATE between &start_date
    and &end_date","Select
    Sum(TXN_AMT)
From
    dual
Where
    CustomerID = &CustomerID
    And TXN_DATE between &start_date
    and &end_date","Select
    TXN_DATE,
    count(*) as CNT_TOT,
    SUM(TXN_AMT) as AMT_SUM
From
    dual
Where
    CustomerID = &CustomerID
    And TXN_DATE between &start_date
    and &end_date
Group by
    TXN_DATE"
D,在[時間]的刷卡趨勢,[時間]的消費變化如何？,"Select
    count(*)
From
    dual
Where
    CustomerID = &CustomerID
    And TXN_DATE between &start_date
    and &end_date","Select
    Sum(TXN_AMT)
From
    dual
Where
    CustomerID = &CustomerID
    And TXN_DATE between &start_date
    and &end_date","Select
    TXN_DATE,
    count(*) as CNT_TOT,
    SUM(TXN_AMT) as AMT_SUM
From
    dual
Where
    CustomerID = &CustomerID
    And TXN_DATE between &start_date
    and &end_date
Group by
    TXN_DATE"
